ἐγώ	1068
εὐθείας	1068
κύκλον	1068
αἰτίας	1067
ἄγει	1066
λέγοντες	1065
γενόμενος	1064
τισι	1064
γωνία	1063
θεωρεῖται	1062
μέγας	1062
τοιούτοις	1061
τέλους	1060
ὁρᾶται	1059
κίνησιν	1059
σοφίας	1059
προσώπου	1059
ψυχήν	1057
κοὶ	1056
τάδε	1055
γενόμενον	1054
τέλειον	1054
τρίγωνον	1053
ξηρὸν	1052
ὄργανον	1051
ἐστί	1050
πὼς	1050
ἐλάττων	1050
θέσιν	1049
γυναῖκες	1049
ἀέρος	1049
οι	1049
Π	1048
τῳ	1047
κἀγὼ	1046
σχήματος	1045
μεταβάλλει	1045
ἀεί	1044
πράγματα	1042
δύνανται	1041
λέγομεν	1041
θαυμαστὸν	1039
μάτην	1038
νόμῳ	1036
τοῖσιν	1036
ζῴοις	1033
ἀπόδειξιν	1033
ἀπόφασις	1033
τοιοῦτόν	1032
προ	1031
κᾂν	1031
κρίσιν	1030
ἴσαι	1030
ἁγίων	1029
ὁρισμὸν	1029
πάλαι	1027
ταχέως	1026
ἀπόδειξις	1024
ἐκκλησίας	1024
ιε	1024
πάσῃ	1023
πνεύματι	1023
διά	1022
ἀνδρὶ	1021
φθορᾶς	1021
γνώμην	1021
πόλεις	1020
κυρίου	1020
ἐγώ	1020
ὁρισμὸς	1020
Κατὰ	1019
κόσμου	1019
αἰσθητὸν	1019
ποιότητα	1019
οἰκείας	1019
χειμῶνος	1018
φέρε	1018
Ἀριστοτέλους	1018
ἔμπαλιν	1017
περί	1016
ἔγραψεν	1014
τρία	1013
διανοίας	1013
οὐσῶν	1011
ὀργῆς	1011
ἔτος	1011
κτλ	1011
ἐχόντων	1008
Ϛ	1008
ἰδέας	1007
Αἱ	1007
ἔχεις	1007
τελέως	1006
αὑτῶν	1005
Ῥωμαίων	1005
κόσμος	1004
ἱερὸν	1004
νεύρων	1004
αὐτός	1004
ἐχθρῶν	1004
γυναῖκας	1004
ποιητικὸν	1004
καλοῦσι	1003
ποιοῦν	1003
βιβλίον	1003
Ἰσραήλ	1003
τὶ	1000
παιδὸς	998
τοῦτό	998
τίνα	997
Ὅταν	996
μέτρον	996
οἴκῳ	995
τοιαύτη	994
μέγιστον	994
Ἰούδα	994
Τὴν	993
αι	993
τυχεῖν	992
δεικνὺς	991
συνεχῆ	990
γαστέρα	990
κρεῖττον	990
οὐσίαι	990
ἑτέροις	989
εὐλόγως	989
κοινῇ	989
ἕτερόν	989
ἵππων	988
