ἀριθμῶν	1272
κακόν	1271
γο	1271
were	1270
πρώτως	1270
αἰ	1270
ἅπαντες	1269
πατρὶ	1269
τοὔνομα	1267
ἡδονὴν	1267
πέντε	1265
thou	1264
φυσικῶν	1263
μετʼ	1263
κινήσει	1262
τόν	1262
Λ	1261
ἀρτηρίας	1260
μηκέτι	1260
σώματι	1259
εἰρημένα	1258
ἕξις	1257
Ἀριϲτοφάνηϲ	1257
παῖδα	1255
φασὶν	1254
ἀρχαὶ	1254
φύλλα	1254
οὐσίαν	1253
ἀλλήλους	1252
ἅ	1251
ἔθνος	1248
ἔχω	1246
ea	1244
ἀρετὴ	1242
τόπῳ	1242
ἴνα	1240
καιρὸς	1239
παντί	1237
λεγόμενα	1236
καἰ	1235
ὄψεως	1235
ἑτέρα	1234
γέγονε	1232
οἶδε	1231
πάθους	1230
ὅλη	1229
ἁπλῶν	1228
εἰρημένον	1228
δυνάμεων	1227
σὰρξ	1227
γενόμενος	1226
ἑτέρῳ	1226
λίαν	1226
πόθεν	1225
αὑτῷ	1224
φωτὸς	1223
Gr	1223
es	1217
λογικὸν	1217
Ἐπὶ	1216
ὀνόματος	1216
ἔδωκεν	1215
σώματα	1215
τέχνης	1213
οἰκείαν	1212
λόγοι	1211
χρόνου	1211
ταὐτὰ	1211
οἷόν	1210
καλεῖν	1208
γνῶναι	1206
μόνην	1206
ἄπειρα	1205
ʼ	1204
φωνῇ	1204
κέντρου	1203
ὀνόματα	1201
had	1200
οὐρανῷ	1200
εἰρῆσθαι	1200
f	1199
κύκλῳ	1199
Ἰακὼβ	1198
πατέρα	1196
ἑτέρου	1196
ιδ	1196
also	1195
ἀλλήλοις	1195
οἴκου	1193
ἄγαν	1193
φημὶ	1193
σφόδρα	1192
ὁτιοῦν	1191
ψευδῆ	1191
τοὐναντίον	1190
ψυχή	1189
τρόπος	1189
θεός	1189
ἔρχεται	1189
χρείαν	1187
ἰδὼν	1187
ἀνάλογον	1186
αὑτὸν	1186
προσήκει	1186
παῖδες	1185
μέλαν	1185
πλησίον	1184
ὥραν	1184
συνεχὲς	1183
δύνασθαι	1183
ὅσαι	1183
οὐσίᾳ	1181
ἰατρῶν	1181
ὀφθαλμοὺς	1181
ἐκκλησίας	1181
ποιοῦσιν	1179
οὖ	1178
γαστρὸς	1178
Τί	1176
θανάτου	1174
τιμῆς	1174
καλῶν	1174
εἴσω	1174
ὀνομάτων	1174
προκείμενον	1173
χεῖρον	1172
πρόσωπον	1172
μείζονος	1171
eos	1171
ἄκρον	1170
γίγνεται	1170
ποιοῦσι	1167
πόλεμον	1167
οἶς	1167
μείζονα	1165
τάδε	1165
ἔχοντας	1165
τἄλλα	1164
ἐπί	1163
πρώτης	1162
δυνάμεως	1162
αἰτίων	1162
κοινῶς	1161
τοσαῦτα	1160
κοινὰ	1160
ἰδίᾳ	1160
ποιητὴς	1159
διαφορᾶς	1159
ὅσῳ	1157
ἡνίκα	1157
δήπου	1157
will	1156
θεοὶ	1156
κακοῦ	1154
ταὐτὸ	1153
τήν	1153
Et	1153
γινόμενα	1152
γενῶν	1152
Ἰσραήλ	1152
dem	1152
εἴρηκεν	1151
δείκνυται	1151
ὕλῃ	1150
Πνεῦμα	1149
ἐποίησεν	1148
συλλογισμὸς	1146
ἀριθμοῦ	1145
ἀκούειν	1145
ὀφθαλμοῖς	1144
ψυχὰς	1144
τα	1143
δέκα	1142
αὑτὰ	1141
πλείονα	1140
λέγοι	1139
λόγοις	1137
βίου	1137
μήτ	1136
πόλις	1135
πο	1135
λαὸν	1133
μένει	1133
πόλει	1133
χώραν	1133
ἐνεργεῖν	1133
κατά	1132
ἥκιστα	1132
τέχνην	1131
ὄπισθεν	1130
τόπος	1129
μόνος	1128
τάχα	1128
λεγόμενον	1128
πόλει	1127
φέρεται	1127
θεόν	1126
ἔχουσαν	1125
ἵππος	1125
ἄριστον	1124
ἄρτι	1124
ἀνθρώπους	1124
εἶδον	1123
ἐναντία	1123
διάνοιαν	1123
ἐροῦμεν	1122
ἅπασιν	1122
σπέρματος	1122
III	1119
εἰκότως	1118
διάστημα	1118
εὐθείας	1118
ἀφʼ	1118
χρήσιμον	1116
ἀληθὴς	1114
πάντῃ	1112
χρόνος	1111
ἑαυτὸ	1111
ipse	1110
ψυχροῦ	1110
βασιλείαν	1110
εἶναί	1109
οὐσιῶν	1108
χρεία	1108
ἔννοιαν	1105
ᾱ	1104
ὄψις	1103
ὑπό	1102
Πνεύματος	1100
ἐνδέχεται	1098
ἔργοις	1097
ἀγαθόν	1097
ἀνάγκης	1097
βούλεται	1096
οὕτε	1096
ἐπάγει	1095
δραχμὰς	1094
λέγοντος	1094
igitur	1092
Gen	1091
Lord	1090
ἔτει	1090
κοινοῦ	1089
ζητεῖ	1089
ἐκείνους	1089
ἰδίαν	1088
ἆρα	1088
διαίρεσιν	1088
omnes	1087
ὀλίγα	1087
sqq	1087
μακρὰν	1086
τοιαύτην	1086
μητρὸς	1086
οὐδέποτε	1083
λέγονται	1083
ὦν	1082
ξ	1082
λαὸς	1081
γένοιτο	1080
ἕτεροι	1080
πότερον	1080
ἐκεῖσε	1079
σπέρμα	1079
γίγνεσθαι	1078
τοιοῦτοι	1076
ἡμέρᾳ	1076
χώρας	1075
καλοῦσιν	1075
μόνης	1074
κόσμῳ	1073
μεταβολῆς	1071
χρῶνται	1071
ergo	1071
ὄψει	1071
ἡδονὴ	1071
φησί	1071
μήποτε	1070
δύναμις	1069
κωλύει	1069
θῆλυ	1068
ἀληθείας	1068
ἐγώ	1068
εὐθείας	1068
κύκλον	1068
αἰτίας	1067
ἄγει	1066
λέγοντες	1065
γενόμενος	1064
τισι	1064
pro	1064
γωνία	1063
θεωρεῖται	1062
μέγας	1062
τοιούτοις	1061
τέλους	1060
ὁρᾶται	1059
κίνησιν	1059
σοφίας	1059
προσώπου	1059
mit	1058
ψυχήν	1057
thy	1056
thee	1056
κοὶ	1056
τάδε	1055
Coss	1055
γενόμενον	1054
τέλειον	1054
Ar	1053
τρίγωνον	1053
ξηρὸν	1052
ὄργανον	1051
ἐστί	1050
πὼς	1050
ἐλάττων	1050
θέσιν	1049
γυναῖκες	1049
ἀέρος	1049
οι	1049
Π	1048
τῳ	1047
κἀγὼ	1046
σχήματος	1045
μεταβάλλει	1045
ἀεί	1044
πράγματα	1042
δύνανται	1041
λέγομεν	1041
θαυμαστὸν	1039
μάτην	1038
God	1037
νόμῳ	1036
τοῖσιν	1036
has	1035
εἰσίν	1034
ζῴοις	1033
ἀπόδειξιν	1033
ἀπόφασις	1033
τοιοῦτόν	1032
προ	1031
κᾂν	1031
κρίσιν	1030
ἴσαι	1030
quia	1029
ἁγίων	1029
ὁρισμὸν	1029
πάλαι	1027
ταχέως	1026
auch	1026
ἀπόδειξις	1024
ἐκκλησίας	1024
ιε	1024
πάσῃ	1023
πνεύματι	1023
διά	1022
ἀνδρὶ	1021
φθορᾶς	1021
γνώμην	1021
πόλεις	1020
κυρίου	1020
ἐγώ	1020
ὁρισμὸς	1020
Κατὰ	1019
κόσμου	1019
αἰσθητὸν	1019
ποιότητα	1019
οἰκείας	1019
χειμῶνος	1018
φέρε	1018
Ἀριστοτέλους	1018
ἔμπαλιν	1017
my	1016
περί	1016
ἔγραψεν	1014
l	1013
τρία	1013
διανοίας	1013
αἵ	1012
οὐσῶν	1011
ὀργῆς	1011
ἔτος	1011
κτλ	1011
ἐχόντων	1008
Ϛ	1008
ἰδέας	1007
Αἱ	1007
ἔχεις	1007
τελέως	1006
opp	1006
αὑτῶν	1005
Ῥωμαίων	1005
κόσμος	1004
ἱερὸν	1004
νεύρων	1004
αὐτός	1004
ἐχθρῶν	1004
γυναῖκας	1004
ποιητικὸν	1004
καλοῦσι	1003
ποιοῦν	1003
βιβλίον	1003
Ἰσραήλ	1003
τὶ	1000
παιδὸς	998
τοῦτό	998
τίνα	997
Ὅταν	996
μέτρον	996
οἴκῳ	995
τοιαύτη	994
μέγιστον	994
Ἰούδα	994
Τὴν	993
αι	993
τυχεῖν	992
ras	992
δεικνὺς	991
συνεχῆ	990
γαστέρα	990
κρεῖττον	990
οὐσίαι	990
ἑτέροις	989
εὐλόγως	989
κοινῇ	989
ἕτερόν	989
ἵππων	988
said	986
διδόναι	986
Υἱὸς	986
ἀπορίαν	985
τόπου	985
ἀλλήλους	984
περιφέρεια	984
δέρμα	983
ταύτας	983
Ἐκ	982
ἀκολουθεῖ	982
τρόπῳ	982
κεφαλῇ	981
οὐδέν	981
ζώων	981
πέφυκεν	980
ubi	980
σφαίρας	979
sicut	979
κίνησις	979
ὀξύνεται	978
omnia	976
ei	976
ὅπλα	975
πάθη	975
μετρίως	975
πάσχει	975
συλλογισμοῦ	975
δίκαιον	974
τρίτῳ	974
unto	973
ἀνωτέρω	973
ἑκάστῳ	973
ια	973
τροφὴ	972
ἔγνω	972
ἄρχεται	972
πρώτων	972
ἔδειξεν	972
υἱοὺς	971
πόλεμον	970
ὄξει	970
ἤρξατο	967
ἐλθὼν	966
τούς	966
ψυχῶν	966
πα	966
R	965
wie	965
προσώπου	964
πολλὴ	964
ὀνόματα	963
βασιλείας	962
κεῖσθαι	961
ἀέρα	961
έν	961
στοιχεῖον	960
θερμῷ	960
ποιὸν	960
πολλαὶ	959
φυλῆς	959
μάλα	958
ὁδοῦ	957
τιμὴν	957
ξύλον	956
κινήσεων	955
μικροῦ	953
ἄδηλον	953
μεταβολὴν	952
ὅρους	952
